|id|created_at|name|followers_count|favorite_count|retweet_count|flag|full_text|label
472|1113502947856592896|2019-04-03 18:06:05|HiYWMag|356|0|0|Kirchner|What’s in the April issue (2,2019) of Health is Your Wealth magazine?    Amongst others the magazine contains the following key articles to aid your #recovery    Get your copy here:        #tbi #abi #braininjury #concussion #headinjury #stroke #personalinjury |neutral
473|1113502923617722378|2019-04-03 18:05:59|JacoboUrso|1172|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
474|1113502856101998597|2019-04-03 18:05:43|DanielL53978448|555|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
475|1113502812640612354|2019-04-03 18:05:33|GnashKane|1101|1|0|Kirchner|Kirchner |neutral
476|1113502794240200706|2019-04-03 18:05:28|Carrous_el|1758|0|71|Kirchner|"RT @GerardoYomal: El dia que Kirchner le dijo a Lavagna: ""segui expandiendo la demanda. Es una orden"".  (Fuente El Tren, @r_cooperativa ) ht…"|neutral
477|1113502751038824450|2019-04-03 18:05:18|Anikabsas|442|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
478|1113502650035855360|2019-04-03 18:04:54|E_E_Soaje|84|0|0|Kirchner|Otro Tribunal Oral autorizo a Florencia Kirchner a quedarse en Cuba hasta el 15 de abril, pero este jueves vence un plazo para su regreso |neutral
479|1113502639864598531|2019-04-03 18:04:51|TejedajeJorge|211|0|4|Kirchner|RT @noticiasrevista: #Opinion: Macri “gato” contra la bolsa de gatos peronista      Por @SantamarinaSilv     |positive
480|1113502547560554507|2019-04-03 18:04:29|telfono_celular|898|0|342|Kirchner|RT @GFrondizi: CONFIRMADO FLORENCIA KIRCHNER CONSIGUE ZAFAR HASTA DICIEMBRE NO VENIR A ARGENTINA HASTA Q TENGA FUEROS  QUIERO EL JUICIO POLI…|neutral
481|1113502504417935361|2019-04-03 18:04:19|hbonanata|4000|0|0|Kirchner|Otro tribunal que juzga a Florencia Kirchner la autorizo a quedarse en Cuba hasta el 15 de abril  via @HBonanata|neutral
482|1113502459815763968|2019-04-03 18:04:08|Aliceallenok|1814|0|33|Kirchner|RT @Victori31014324: ¿Losteau Candidato?  Viernes 29 de febrero de 2008 Guillermo Moreno le presento a Nestor Kirchner la idea de imponer a…|negative
483|1113502430145273857|2019-04-03 18:04:01|marcela_fandino|14|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
484|1113502381470310400|2019-04-03 18:03:50|kututubsas|80|0|10|Kirchner|RT @ClaudioScaletta: El pibe habla de los Panama Papers y pone el nombre Kirchner. Te menosprecian globoludo.  |neutral
485|1113502370049286146|2019-04-03 18:03:47|berenice_debora|5556|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
486|1113502294648217601|2019-04-03 18:03:29|SantamarinaSilv|1375|0|4|Kirchner|RT @noticiasrevista: #Opinion: Macri “gato” contra la bolsa de gatos peronista      Por @SantamarinaSilv     |positive
487|1113502281586974720|2019-04-03 18:03:26|jananuraga|17|0|0|Kirchner|"@fadlizon TAIK LU CHONK CHONK. Bahasa lu tuh yang commie... KOMPRADOR.... bahasa standar losers macem che guevarra, fidel castro, hugo chavez, nicolas maduro, peron, kirchner, basically ""populis amerika latin"". They ruin their country. TAIK LU AH."|positive
488|1113502208841138176|2019-04-03 18:03:09|pcoccari|66|0|24|Kirchner|RT @rermultimedia: El Tribunal Oral Federal 8 que entiende en el caso Hotesur, le permitio a la hija de la ex Presidente, Florencia Kirchne…|neutral
489|1113502194605621251|2019-04-03 18:03:05|teclapatagonia|7063|0|0|Kirchner|Un tribunal permite a Florencia Kirchner permanecer en Cuba |neutral
490|1113502183494955008|2019-04-03 18:03:03|JuliaHuarte1|819|0|2|Kirchner|RT @miuffff: me quiero tatuar en el qlo pero que vergüenza cuando me tengan que poner un inyectable tener la cara de cristina fernandez de…|negative
491|1113502177992089600|2019-04-03 18:03:01|RGuer16|75|0|29|Kirchner|"RT @claudiosavoia: La ""grieta"" de la enfermedad de Florencia Kirchner: ¿linfedema o estres? - "|neutral
492|1113502171952058368|2019-04-03 18:03:00|noticiasrevista|265715|4|4|Kirchner|#Opinion: Macri “gato” contra la bolsa de gatos peronista      Por @SantamarinaSilv     |positive
493|1113502010110816256|2019-04-03 18:02:21|oscarfreddi|90|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
494|1113501981186908161|2019-04-03 18:02:14|MarianoVe80|411|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
495|1113501929924173829|2019-04-03 18:02:02|Kirchner_Lab|93|0|1|Kirchner|RT @Schnuerchlab: Celebrating the first successful day at our COST CHAOS meeting in Aiya Napa, Cyprus |neutral
496|1113501911481757697|2019-04-03 18:01:58|RafaMoyanoMza|1351|1|0|Kirchner|Gracias Cristina Fernandez de Kirchner por tu mensaje de apoyo a nuestra precandidata a gobernadora.      #HayOtroCamino para volver a ayudar a ordenar la vida de los mendocinos y las mendocinas que tan mal... |neutral
497|1113501908520534017|2019-04-03 18:01:57|ANDATEMESSI|1089|1|1|Kirchner|CHE ES POSTA Q EL ULTRA K ZAFFARONI Y SU GENTE Q ESTA EN LA JUSTICIA ESTA IMPIDIENDO QUE SE AVANCE EN LA CAUSA DOPING CONTRA RIBER PLAY, Y METE MUCHAS TRABAS POR ORDEN CRISTINA KIRCHNER, Y TAMBIEN MACRI ESTA COLABORANDO.    MANGA DE MISERABLES LOS POLITICOS PROTEGIENDO A LA MAFIA|neutral
498|1113501886190108672|2019-04-03 18:01:52|RolandoDegrego1|217|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
499|1113501836336672773|2019-04-03 18:01:40|anichechu|209|0|0|Kirchner||error
500|1113501818104025092|2019-04-03 18:01:35|renegadomariano|326|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
501|1113501799858737153|2019-04-03 18:01:31|marceatalla|1439|1|0|Kirchner|Cuando TRABAJARAN en equipo y misma sintonia ? Otro tribunal que juzga a Florencia Kirchner la autorizo a quedarse en Cuba hasta el 15 de abril |neutral
502|1113501790920749060|2019-04-03 18:01:29|F_Fichajes|4154|0|0|Kirchner|Vamos con una encuesta politica:    Si las #elecciones presidenciales fueran hoy, ¿A quien votarias?    #Macri #Cristina #Kirchner #Lavagna #Massa #Espert #Tinelli|positive
503|1113501788232196096|2019-04-03 18:01:28|Diego00008|3397|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
504|1113501784780283905|2019-04-03 18:01:28|anetcheg|91|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
505|1113501773317189638|2019-04-03 18:01:25|susytelahotmai1|92|0|1|Kirchner|RT @serewhitena1617: Y esos jueces impresentables son los que juzgan la causa Hotesur ahora ya sabemos que en esa causa los Kirchner zafan…|neutral
506|1113501742065496065|2019-04-03 18:01:17|indianapolis_53|1974|0|1|Kirchner|RT @gusdetaxiamigo: #CarrioAIndagatoriaYa ansiosos esperando que mañana se presente Florencia Kirchner. |neutral
507|1113501716228521984|2019-04-03 18:01:11|TRIBUNALICIA|929|0|372|Kirchner|RT @jesusleguiza: Porque tanto bardo ahora ?    Como dejaron el indice de pobreza cuando terminaron sus Presidencias:    Alfonsin:       39,8 o…|negative
508|1113501711384174597|2019-04-03 18:01:10|NahuelV96639688|8|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
509|1113501701150056448|2019-04-03 18:01:08|maria_agobn|1007|0|241|Kirchner|RT @Gregoriodalbon: Cuneo Libarona reconoce la persecucion a Florencia Kirchner  via @NotiPortal|positive
510|1113501691477938176|2019-04-03 18:01:05|EMenrath|2240|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
511|1113501651355279360|2019-04-03 18:00:56|AnaTinder|780|0|0|Kirchner|@claritalomm_ Bueno... en la provincia de Buenos Aires Cristina Fernandez de Kirchner y su espacio Unidad Ciudadana arrasaron en las carceles bonaerenses 🤭☄️🦖😂😂😂😂😂😂😂|neutral
512|1113501651183251457|2019-04-03 18:00:56|telarimo65|343|0|0|Kirchner|"@dolce_mdq Esta mujer de haber existido justicia en la Argentina, deberia estar ""internada"" en una clinica CUBANA, junto a Florencia KIRCHNER. Pero estamos en ARGENTINA"|neutral
513|1113501601749241856|2019-04-03 18:00:44|MabelitaReynoso|548|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
514|1113501543809134592|2019-04-03 18:00:30|hernanalem|528|0|2|Kirchner|RT @acla30deoctubre: |positive
515|1113501534569095168|2019-04-03 18:00:28|GabiPincemin|3393|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
516|1113501464985522176|2019-04-03 18:00:11|Haceinstantes|183298|0|0|Kirchner|Un Tribunal autorizo a Florencia Kirchner a quedarse en Cuba hasta el 15 de abril:  |neutral
517|1113501401748004865|2019-04-03 17:59:56|shiftbull|515|0|74|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
518|1113501400661676034|2019-04-03 17:59:56|NorOlabe|98|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
519|1113501360639619072|2019-04-03 17:59:46|Doramiriamsosa2|37|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
520|1113501294474481664|2019-04-03 17:59:31|tanometralleta|127|0|328|Kirchner|RT @WasonJackNapier: Si Florencia Kirchner tiene stress post-traumatico no me quiero imaginar lo que padeceran las hijas del fiscal Nisman…|negative
521|1113501270860533762|2019-04-03 17:59:25|CeciBsAs2015|44|0|0|Kirchner|@gvicenteprieto @bartolomerulli Desde el 2008 Cristina Kirchner aumento la pobreza, ella misma destruyo lo que se hizo, no existian datos oficiales eramos Canada y Australia, se persiguio a periodistas, se uso recursos de la Anses para el futbol y cuestiones partidarios.   Por eso ninguno me engaña mas.|positive
522|1113501238434377728|2019-04-03 17:59:17|Charly_S_|110|0|14|Kirchner|RT @todonoticias: [ULTIMA NOTICIA] Otro tribunal autoriza a Florencia Kirchner a volver a Cuba el proximo 15 de abril. Es el tribunal que t…|negative
523|1113501194121510912|2019-04-03 17:59:07|Pdr596Ruben|114|0|21|Kirchner|RT @Dariososta: 🇦🇷️ MUJERES DE MALVINAS .....  En la guerra de Malvinas hubo 17 mujeres.  No fueron consideradas veteranas de guerra Y nadie…|neutral
524|1113501186924187652|2019-04-03 17:59:05|tota_gus|145|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
525|1113501181647687680|2019-04-03 17:59:04|cacaalbuquerque|288|0|199|Kirchner|RT @P_droMenezes: Procure dados da Venezuela chavista ou da Argentina de Kirchner e não encontrara boa parte dos mais importantes. Ambos ce…|neutral
526|1113501120637353985|2019-04-03 17:58:49|Mirtamontenegr3|406|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
527|1113501107479826432|2019-04-03 17:58:46|AliciaOliva14|149|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
528|1113501067084480513|2019-04-03 17:58:36|Elschiariti|534|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
529|1113501064379211781|2019-04-03 17:58:36|matiasramello|83|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
530|1113501044494016512|2019-04-03 17:58:31|RolandoDegrego1|217|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
531|1113501030866673664|2019-04-03 17:58:28|SebaGuerriero|215|0|74|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
532|1113501026877890560|2019-04-03 17:58:27|tota_gus|145|0|2|Kirchner|RT @acla30deoctubre: |positive
533|1113500995072548864|2019-04-03 17:58:19|agustinmanuelse|27|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
534|1113500983932411904|2019-04-03 17:58:17|org_carrizo|14|0|1127|Kirchner|RT @PissanoV: A ver gente, ustedes tienen idea de la gravedad que tiene el hecho de que Julio De Vido se presente en las listas de diputado…|neutral
535|1113500968124076034|2019-04-03 17:58:13|BetoFrank17|1452|0|11|Kirchner|RT @Andres84752889: Este viejo con cara de angel es quien quiere poner preso a Florencia Kirchner bajo la orden del gobierno de Macri 👇👇✌️…|neutral
536|1113500946510823424|2019-04-03 17:58:08|pvargasj|31|0|0|Kirchner|@safer_sigloXXI @eldestapeweb No se puede calcular algo que no se sabe siquiera que existe... hablas de que los Kirchner se robaron algo, ¿donde esta ese dinero? Es como si yo te acusara de asesinato sin que exista cadaver! Es un delito imposible!|negative
537|1113500943637782529|2019-04-03 17:58:07|NorAlfonso|286|0|241|Kirchner|RT @Gregoriodalbon: Cuneo Libarona reconoce la persecucion a Florencia Kirchner  via @NotiPortal|positive
538|1113500913392594945|2019-04-03 17:58:00|Tonga_Arman80|267|0|190|Kirchner|"RT @FernandezAnibal: ""Hasta Cuneo Libarona reconoce la persecucion a Florencia Kirchner""  Luego del rechazo del TOF 5 para extender el trata…"|neutral
539|1113500911031193601|2019-04-03 17:57:59|Fernand78410708|29|0|328|Kirchner|RT @WasonJackNapier: Si Florencia Kirchner tiene stress post-traumatico no me quiero imaginar lo que padeceran las hijas del fiscal Nisman…|negative
540|1113500871839571970|2019-04-03 17:57:50|PlataformaAhora|4690|0|0|Kirchner|Autorizan a Florencia Kirchner quedarse en Cuba hasta el 15 de abril |neutral
541|1113500865246183426|2019-04-03 17:57:48|adrian_gonz|277|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
542|1113500861836288000|2019-04-03 17:57:47|NorAlfonso|286|0|266|Kirchner|RT @motoreco_ok: De la periodista Stella Calloni a CFK    CARTA DE UNA MUJER A OTRA    Querida Senadora y ex presidenta Cristina Fernandez de K…|neutral
543|1113500847122595841|2019-04-03 17:57:44|MPaulaWilde|588|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
544|1113500823856865282|2019-04-03 17:57:38|hernanalem|528|0|2|Kirchner|RT @acla30deoctubre: |positive
545|1113500753694425090|2019-04-03 17:57:22|juandesaparecid|290|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
546|1113500748824887298|2019-04-03 17:57:21|eloisayavelardo|92|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
547|1113500745523957760|2019-04-03 17:57:20|aanzillotti|1659|0|69|Kirchner|RT @halconada: A tres años de la difusion de los #PanamaPapers, la Argentina ya recupero US$ 104 millones, cifra que subiria otros US$ 70 m…|neutral
548|1113500721503178752|2019-04-03 17:57:14|MononaGuerra|1028|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
549|1113500693267124225|2019-04-03 17:57:07|NAdrianLara|93|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
550|1113500672119451650|2019-04-03 17:57:02|DanielPuerto19|124|0|1|Kirchner|"RT @LaProvinciaBsAs: UÑAC DIJO QUE CRISTINA KIRCHNER DEBE TENER ""UN ROL TRASCENDENTE"" Y NO DESCARTO INTERNAS EN EL PERONISMO | Grupo La Pro…"|neutral
551|1113500669590364165|2019-04-03 17:57:02|sericlaudio_1|6|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
552|1113500649734459392|2019-04-03 17:56:57|DanielPuerto19|124|0|1|Kirchner|"RT @LaProvinciaBsAs: UÑAC DIJO QUE CRISTINA KIRCHNER DEBE TENER ""UN ROL TRASCENDENTE"" Y NO DESCARTO INTERNAS EN EL PERONISMO | Grupo La Pro…"|neutral
553|1113500614581993477|2019-04-03 17:56:49|SusanaG88047385|91|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
554|1113500613105606658|2019-04-03 17:56:48|Cris75560650|194|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
555|1113500581799317505|2019-04-03 17:56:41|maryunfuhrer|5015|0|3|Kirchner|RT @LilianaLucko: Lo de Florencia Kirchner es tragicomico!un mamarracho total! Unos la autorizan; otros tribunales no! Circo total! Circo!…|negative
556|1113500524165390338|2019-04-03 17:56:27|adriangemmink|462|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
